Gene_ID,Public_Name,Class,Targets,
WBGene00020785,T25B2.1,unk,WBGene00020785,
WBGene00020786,T25B2.2,unk,WBGene00020786,
WBGene00020787,T25B6.1,unk,WBGene00020787,
WBGene00020788,nep-22,unk,WBGene00020788,
WBGene00020789,T25B6.3,unk,WBGene00020789,
WBGene00020790,T25B6.4,unk,WBGene00020790,
WBGene00020791,T25B6.5,unk,WBGene00020791,
WBGene00020792,T25B6.6,unk,WBGene00020792,
WBGene00020793,T25D1.1,unk,WBGene00020793,
WBGene00020794,T25D1.2,unk,WBGene00020794,
WBGene00020795,T25D1.3,unk,WBGene00020795,
WBGene00020796,mrpl-28,CSR,WBGene00020796,
WBGene00020797,T25D3.3,WAGO,WBGene00020797,
WBGene00020798,T25D3.4,unk,WBGene00020798,
WBGene00020799,T25D10.1,unk,WBGene00020799,
WBGene00020800,zig-10,unk,WBGene00020800,
WBGene00020801,T25D10.4,unk,WBGene00020801,
WBGene00020802,btb-2,ALG,WBGene00020802,
WBGene00020803,T25E4.1,unk,WBGene00020803,
WBGene00020804,T25E4.2,unk,WBGene00020804,
WBGene00020805,T25F10.1,unk,WBGene00020805,
WBGene00020806,T25F10.3,unk,WBGene00020806,
WBGene00020807,T25F10.4,unk,WBGene00020807,
WBGene00020808,clik-1,unk,WBGene00020808,
WBGene00020809,T25G12.1,unk,WBGene00020809,
WBGene00020811,T25G12.3,unk,WBGene00020811,
WBGene00020812,acdh-7,unk,WBGene00020812,
WBGene00020813,T25G12.6,unk,WBGene00020813,
WBGene00020814,T25G12.8,ERGO,WBGene00020814,
WBGene00020815,T25G12.9,WAGO,WBGene00020815,
WBGene00020817,T25G12.11,unk,WBGene00020817,
WBGene00020819,T26A5.2,CSR,WBGene00020819,
WBGene00020820,algn-1,unk,WBGene00020820,
WBGene00020821,jhdm-1,CSR,WBGene00020821,
WBGene00020822,T26A5.6,CSR,WBGene00020822,
WBGene00020823,T26A5.8,CSR,WBGene00020823,
WBGene00020824,T26A8.1,ALG,WBGene00020824,
WBGene00020825,tmem-231,unk,WBGene00020825,
WBGene00020826,T26A8.3,unk,WBGene00020826,
WBGene00020827,T26A8.4,CSR,WBGene00020827,
WBGene00020828,T26C11.2,unk,WBGene00020828,
WBGene00020829,T26C11.3,unk,WBGene00020829,
WBGene00020830,T26C11.4,CSR,WBGene00020830,
WBGene00020831,T26C12.1,CSR,WBGene00020831,
WBGene00020832,T26C12.2,unk,WBGene00020832,
WBGene00020833,T26C12.3,unk,WBGene00020833,
WBGene00020834,T27A1.2,WAGO,WBGene00020834,
WBGene00020835,T27A1.3,unk,WBGene00020835,
WBGene00020836,lgc-34,unk,WBGene00020836,
WBGene00020837,slc-36.2,unk,WBGene00020837,
WBGene00020838,trak-1,unk,WBGene00020838,
WBGene00020839,usp-5,CSR,WBGene00020839,
WBGene00020840,spch-3,ALG,WBGene00020840,
WBGene00020841,T27A3.5,ALG,WBGene00020841,
WBGene00020842,nmrk-1,CSR,WBGene00020842,
WBGene00020843,T27A3.7,CSR,WBGene00020843,
WBGene00020844,T27A10.2,unk,WBGene00020844,
WBGene00020845,T27A10.5,unk,WBGene00020845,
WBGene00020846,T27A10.6,unk,WBGene00020846,
WBGene00020847,cgr-1,unk,WBGene00020847,
WBGene00020849,nhr-225,unk,WBGene00020849,
WBGene00020850,nhr-226,unk,WBGene00020850,
WBGene00020851,nhr-227,unk,WBGene00020851,
WBGene00020852,nhr-228,WAGO,WBGene00020852,
WBGene00020853,fbxa-137,unk,WBGene00020853,
WBGene00020854,T27C4.1,unk,WBGene00020854,
WBGene00020855,hpo-36,unk,WBGene00020855,
WBGene00020856,srt-61,unk,WBGene00020856,
WBGene00020857,srt-62,unk,WBGene00020857,
WBGene00020858,mop-25.3,CSR,WBGene00020858,
WBGene00020859,bath-25,unk,WBGene00020859,
WBGene00020860,nspd-10,ALG,WBGene00020860,
WBGene00020861,T27E4.1,unk,WBGene00020861,
WBGene00020862,fip-2,unk,WBGene00020862,
WBGene00020863,T27E4.5,unk,WBGene00020863,
WBGene00020864,oac-50,ALG,WBGene00020864,
WBGene00020865,T27E4.7,unk,WBGene00020865,
WBGene00020866,vps-24,unk,WBGene00020866,
WBGene00020867,shc-2,unk,WBGene00020867,
WBGene00020868,eif-1,ALG,WBGene00020868,
WBGene00020869,T28A11.2,unk,WBGene00020869,
WBGene00020870,T28A11.3,unk,WBGene00020870,
WBGene00020871,T28A11.4,unk,WBGene00020871,
WBGene00020872,T28A11.5,unk,WBGene00020872,
WBGene00020873,T28A11.6,unk,WBGene00020873,
WBGene00020874,srbc-5,unk,WBGene00020874,
WBGene00020875,T28A11.13,unk,WBGene00020875,
WBGene00020876,T28A11.14,WAGO,WBGene00020876,
WBGene00020877,srt-63,unk,WBGene00020877,
WBGene00020878,T28A11.16,unk,WBGene00020878,
WBGene00020879,T28A11.17,unk,WBGene00020879,
WBGene00020880,T28A11.18,unk,WBGene00020880,
WBGene00020881,T28A11.19,unk,WBGene00020881,
WBGene00020882,T28A11.20,unk,WBGene00020882,
WBGene00020883,fbxa-64,unk,WBGene00020883,
WBGene00020884,T28B4.1,unk,WBGene00020884,
WBGene00020885,T28B4.2,unk,WBGene00020885,
WBGene00020886,ttr-6,unk,WBGene00020886,
WBGene00020887,hic-1,unk,WBGene00020887,
WBGene00020888,T28C12.1,unk,WBGene00020888,
WBGene00020889,T28C12.2,unk,WBGene00020889,
WBGene00020890,fbxa-202,ALG,WBGene00020890,
WBGene00020891,cest-24,unk,WBGene00020891,
WBGene00020892,T28C12.5,unk,WBGene00020892,
WBGene00020893,T28C12.6,unk,WBGene00020893,
WBGene00020894,T28D9.1,CSR,WBGene00020894,
WBGene00020895,plpp-1.2,ALG,WBGene00020895,
WBGene00020896,T28D9.4,CSR,WBGene00020896,
WBGene00020897,del-10,unk,WBGene00020897,
WBGene00020898,lido-16,unk,WBGene00020898,
WBGene00020899,T28D9.11,unk,WBGene00020899,
WBGene00020900,T28F2.1,unk,WBGene00020900,
WBGene00020901,T28F2.2,CSR,WBGene00020901,
WBGene00020902,jmjc-1,WAGO,WBGene00020902,
WBGene00020903,acd-5,unk,WBGene00020903,
WBGene00020904,T28F12.1,ALG,WBGene00020904,
WBGene00020905,T28H11.7,ALG,WBGene00020905,
WBGene00020906,T28H11.8,unk,WBGene00020906,
WBGene00020908,VC5.2,unk,WBGene00020908,
WBGene00020909,W01A11.1,unk,WBGene00020909,
WBGene00020910,dgtr-1,CSR,WBGene00020910,
WBGene00020911,cpt-6,unk,WBGene00020911,
WBGene00020912,W01A11.7,unk,WBGene00020912,
WBGene00020913,W01B11.1,unk,WBGene00020913,
WBGene00020914,sulp-6,ALG,WBGene00020914,
WBGene00020915,nol-58,CSR,WBGene00020915,
WBGene00020917,W01B11.6,unk,WBGene00020917,
WBGene00020918,W01C8.1,unk,WBGene00020918,
WBGene00020919,set-19,unk,WBGene00020919,
WBGene00020920,set-20,unk,WBGene00020920,
WBGene00020921,W01C8.5,unk,WBGene00020921,
WBGene00020922,W01H2.2,unk,WBGene00020922,
WBGene00020923,W02B3.3,unk,WBGene00020923,
WBGene00020924,W02B3.4,unk,WBGene00020924,
WBGene00020927,W02B3.7,unk,WBGene00020927,
WBGene00020929,W02C12.2,unk,WBGene00020929,
WBGene00020930,hlh-30,WAGO,WBGene00020930,
WBGene00020931,cytb-5.2,unk,WBGene00020931,
WBGene00020932,dhod-1,CSR,WBGene00020932,
WBGene00020933,W02D3.4,WAGO,WBGene00020933,
WBGene00020935,fnci-1,CSR,WBGene00020935,
WBGene00020936,hrpf-1,CSR,WBGene00020936,
WBGene00020937,W02D3.12,CSR,WBGene00020937,
WBGene00020938,clec-218,unk,WBGene00020938,
WBGene00020939,W02D7.3,unk,WBGene00020939,
WBGene00020940,W02D7.4,ALG,WBGene00020940,
WBGene00020941,W02D7.5,unk,WBGene00020941,
WBGene00020942,W02D7.6,CSR,WBGene00020942,
WBGene00020943,W02D7.8,unk,WBGene00020943,
WBGene00020944,W02D7.9,unk,WBGene00020944,
WBGene00020945,clec-219,unk,WBGene00020945,
WBGene00020946,W02D7.11,unk,WBGene00020946,
WBGene00020947,W02F12.2,unk,WBGene00020947,
WBGene00020948,era-1,CSR,WBGene00020948,
WBGene00020949,W02F12.4,unk,WBGene00020949,
WBGene00020950,dlst-1,ALG,WBGene00020950,
WBGene00020951,sna-1,unk,WBGene00020951,
WBGene00020952,kel-8,WAGO,WBGene00020952,
WBGene00020953,W02G9.3,CSR,WBGene00020953,
WBGene00020954,W02G9.4,unk,WBGene00020954,
WBGene00020955,angl-1,WAGO,WBGene00020955,
WBGene00020957,W02H5.2,unk,WBGene00020957,
WBGene00020958,W02H5.3,unk,WBGene00020958,
WBGene00020959,W02H5.4,unk,WBGene00020959,
WBGene00020961,sknr-1,unk,WBGene00020961,
WBGene00020962,W02H5.8,unk,WBGene00020962,
WBGene00020964,polq-1,unk,WBGene00020964,
WBGene00020966,W03A5.1,ALG,WBGene00020966,
WBGene00020967,W03A5.2,unk,WBGene00020967,
WBGene00020970,W03A5.6,CSR,WBGene00020970,
WBGene00020971,W03B1.1,unk,WBGene00020971,
WBGene00020972,trpl-2,unk,WBGene00020972,
WBGene00020973,W03B1.3,ALG,WBGene00020973,
WBGene00020974,W03B1.5,unk,WBGene00020974,
WBGene00020976,oac-51,unk,WBGene00020976,
WBGene00020977,oac-52,unk,WBGene00020977,
WBGene00020978,W03B1.9,ALG,WBGene00020978,
WBGene00020979,fbxb-55,unk,WBGene00020979,
WBGene00020981,W03D2.6,unk,WBGene00020981,
WBGene00020982,ilys-6,unk,WBGene00020982,
WBGene00020983,W03D2.9,unk,WBGene00020983,
WBGene00020984,W03D8.1,ALG,WBGene00020984,
WBGene00020985,W03D8.2,ALG,WBGene00020985,
WBGene00020986,W03D8.3,ALG,WBGene00020986,
WBGene00020987,W03D8.5,unk,WBGene00020987,
WBGene00020988,W03D8.7,WAGO,WBGene00020988,
WBGene00020989,W03D8.8,unk,WBGene00020989,
WBGene00020990,W03D8.9,ALG,WBGene00020990,
WBGene00020991,W03D8.10,unk,WBGene00020991,
WBGene00020992,W03F8.2,unk,WBGene00020992,
WBGene00020993,W03F8.3,CSR,WBGene00020993,
WBGene00020994,W03F8.4,CSR,WBGene00020994,
WBGene00020995,W03F8.6,unk,WBGene00020995,
WBGene00020997,gpa-18,unk,WBGene00020997,
WBGene00020999,W03F9.1,CSR,WBGene00020999,
WBGene00021000,W03F9.2,WAGO,WBGene00021000,
WBGene00021001,W03F9.3,WAGO,WBGene00021001,
WBGene00021002,W03F9.4,unk,WBGene00021002,
WBGene00021003,W03F9.9,unk,WBGene00021003,
WBGene00021004,sftb-2,CSR,WBGene00021004,
WBGene00021005,ule-1,unk,WBGene00021005,
WBGene00021006,dct-9,ALG,WBGene00021006,
WBGene00021007,W03F11.4,ALG,WBGene00021007,
WBGene00021008,W03F11.5,WAGO,WBGene00021008,
WBGene00021009,afd-1,unk,WBGene00021009,
WBGene00021010,W03G1.2,ALG,WBGene00021010,
WBGene00021011,W03G1.5,unk,WBGene00021011,
WBGene00021012,pig-1,CSR,WBGene00021012,
WBGene00021013,W03G1.8,WAGO,WBGene00021013,
WBGene00021014,pid-4,CSR,WBGene00021014,
WBGene00021015,enu-3.3,unk,WBGene00021015,
WBGene00021016,W03G9.5,ALG,WBGene00021016,
WBGene00021017,cil-7,unk,WBGene00021017,
WBGene00021018,W04B5.1,ERGO,WBGene00021018,
WBGene00021019,W04B5.2,ERGO,WBGene00021019,
WBGene00021020,W04B5.3,unk,WBGene00021020,
WBGene00021021,mrpl-30,unk,WBGene00021021,
WBGene00021022,W04B5.5,CSR,WBGene00021022,
WBGene00021023,W04B5.6,ERGO,WBGene00021023,
WBGene00021024,W04C9.2,CSR,WBGene00021024,
WBGene00021025,cutl-13,unk,WBGene00021025,
WBGene00021026,W04C9.4,unk,WBGene00021026,
WBGene00021027,W04C9.5,WAGO,WBGene00021027,
WBGene00021028,W04C9.6,unk,WBGene00021028,
WBGene00021029,W04D12.1,unk,WBGene00021029,
WBGene00021030,W04H10.1,unk,WBGene00021030,
WBGene00021031,W04H10.2,unk,WBGene00021031,
WBGene00021032,clec-118,unk,WBGene00021032,
WBGene00021033,srz-32,unk,WBGene00021033,
WBGene00021034,enu-3.4,unk,WBGene00021034,
WBGene00021035,W05F2.3,CSR,WBGene00021035,
WBGene00021036,W05F2.4,WAGO,WBGene00021036,
WBGene00021037,fbxa-203,WAGO,WBGene00021037,
WBGene00021038,W05F2.6,unk,WBGene00021038,
WBGene00021039,W05F2.7,WAGO,WBGene00021039,
WBGene00021040,W05G11.2,unk,WBGene00021040,
WBGene00021041,clp-10,unk,WBGene00021041,
WBGene00021042,btb-5,unk,WBGene00021042,
WBGene00021043,pck-1,unk,WBGene00021043,
WBGene00021044,W05H7.1,unk,WBGene00021044,
WBGene00021045,W05H7.2,unk,WBGene00021045,
WBGene00021046,sedl-1,unk,WBGene00021046,
WBGene00021047,zfp-3,CSR,WBGene00021047,
WBGene00021048,W05H9.1,unk,WBGene00021048,
WBGene00021049,W05H9.2,CSR,WBGene00021049,
WBGene00021050,W05H9.3,unk,WBGene00021050,
WBGene00021051,W05H9.4,unk,WBGene00021051,
WBGene00021052,W06A11.1,unk,WBGene00021052,
WBGene00021053,gadr-4,WAGO,WBGene00021053,
WBGene00021054,fbxb-118,unk,WBGene00021054,
WBGene00021055,W06A11.4,WAGO,WBGene00021055,
WBGene00021056,W06B4.1,CSR,WBGene00021056,
WBGene00021057,W06B4.2,unk,WBGene00021057,
WBGene00021058,vps-18,CSR,WBGene00021058,
WBGene00021059,atat-2,unk,WBGene00021059,
WBGene00021060,dct-11,unk,WBGene00021060,
WBGene00021061,W06E11.1,CSR,WBGene00021061,
WBGene00021063,sbds-1,unk,WBGene00021063,
WBGene00021066,W06H8.2,unk,WBGene00021066,
WBGene00021067,W06H8.4,unk,WBGene00021067,
WBGene00021068,W06H8.6,WAGO,WBGene00021068,
WBGene00021070,cpr-8,unk,WBGene00021070,
WBGene00021072,W07B8.4,unk,WBGene00021072,
WBGene00021073,nsun-1,CSR,WBGene00021073,
WBGene00021074,W07E6.2,CSR,WBGene00021074,
WBGene00021075,sms-5,WAGO,WBGene00021075,
WBGene00021076,W07E6.5,unk,WBGene00021076,
WBGene00021077,W07E6.6,WAGO,WBGene00021077,
WBGene00021078,unc-132,unk,WBGene00021078,
WBGene00021079,W08A12.2,WAGO,WBGene00021079,
WBGene00021080,W08A12.3,WAGO,WBGene00021080,
WBGene00021081,pals-33,unk,WBGene00021081,
WBGene00021082,zip-11,unk,WBGene00021082,
WBGene00021083,W08E12.2,unk,WBGene00021083,
WBGene00021084,W08E12.3,unk,WBGene00021084,
WBGene00021085,W08E12.4,unk,WBGene00021085,
WBGene00021086,W08E12.5,unk,WBGene00021086,
WBGene00021087,W08E12.6,unk,WBGene00021087,
WBGene00021088,W08E12.7,ALG,WBGene00021088,
WBGene00021089,W08E12.8,unk,WBGene00021089,
WBGene00021090,W08E12.9,unk,WBGene00021090,
WBGene00021091,W08F4.1,unk,WBGene00021091,
WBGene00021092,fbxb-34,unk,WBGene00021092,
WBGene00021093,W08F4.3,ALG,WBGene00021093,
WBGene00021094,W08F4.5,unk,WBGene00021094,
WBGene00021095,mlt-8,WAGO,WBGene00021095,
WBGene00021096,W08F4.7,WAGO,WBGene00021096,
WBGene00021097,cdc-37,ALG,WBGene00021097,
WBGene00021098,fbxb-14,WAGO,WBGene00021098,
WBGene00021099,W08F4.10,unk,WBGene00021099,
WBGene00021100,W08F4.11,unk,WBGene00021100,
WBGene00021101,W08F4.12,WAGO,WBGene00021101,
WBGene00021103,eri-3,unk,WBGene00021103,
WBGene00021104,W09B6.4,unk,WBGene00021104,
WBGene00021106,W09B7.1,WAGO,WBGene00021106,
WBGene00021107,W09B7.2,WAGO,WBGene00021107,
WBGene00021108,W09B7.3,unk,WBGene00021108,
WBGene00021109,W09C3.1,unk,WBGene00021109,
WBGene00021110,W09C3.2,ALG,WBGene00021110,
WBGene00021111,W09C3.3,unk,WBGene00021111,
WBGene00021112,W09C3.4,CSR,WBGene00021112,
WBGene00021113,gsp-3,ALG,WBGene00021113,
WBGene00021114,W09C3.7,ALG,WBGene00021114,
WBGene00021115,W09C3.8,ALG,WBGene00021115,
WBGene00021116,ncs-6,unk,WBGene00021116,
WBGene00021117,clec-126,unk,WBGene00021117,
WBGene00021118,clec-125,unk,WBGene00021118,
WBGene00021120,W09G12.6,unk,WBGene00021120,
WBGene00021121,W09G12.7,unk,WBGene00021121,
WBGene00021122,W09G12.8,unk,WBGene00021122,
WBGene00021123,W09G12.9,unk,WBGene00021123,
WBGene00021124,W10C4.1,unk,WBGene00021124,
WBGene00021125,ccb-2,unk,WBGene00021125,
WBGene00021127,W10C8.4,unk,WBGene00021127,
WBGene00021128,W10C8.5,ALG,WBGene00021128,
WBGene00021129,W10D9.1,unk,WBGene00021129,
WBGene00021130,W10D9.2,unk,WBGene00021130,
WBGene00021131,W10D9.3,WAGO,WBGene00021131,
WBGene00021132,nfyb-1,unk,WBGene00021132,
WBGene00021133,tomm-22,unk,WBGene00021133,
WBGene00021134,W10G11.1,unk,WBGene00021134,
WBGene00021135,W10G11.2,unk,WBGene00021135,
WBGene00021136,W10G11.3,unk,WBGene00021136,
WBGene00021137,W10G11.4,unk,WBGene00021137,
WBGene00021138,clec-127,unk,WBGene00021138,
WBGene00021139,clec-128,unk,WBGene00021139,
WBGene00021140,clec-131,unk,WBGene00021140,
WBGene00021141,clec-134,unk,WBGene00021141,
WBGene00021142,clec-133,unk,WBGene00021142,
WBGene00021143,clec-132,unk,WBGene00021143,
WBGene00021144,clec-130,unk,WBGene00021144,
WBGene00021145,clec-129,unk,WBGene00021145,
WBGene00021146,lgc-45,unk,WBGene00021146,
WBGene00021148,W10G11.19,WAGO,WBGene00021148,
WBGene00021149,dnc-3,CSR,WBGene00021149,
WBGene00021150,Y1B5A.1,unk,WBGene00021150,
WBGene00021151,Y4C6A.1,unk,WBGene00021151,
WBGene00021152,mgl-3,unk,WBGene00021152,
WBGene00021153,Y4C6A.3,unk,WBGene00021153,
WBGene00021154,Y4C6A.4,unk,WBGene00021154,
WBGene00021155,Y4C6B.1,CSR,WBGene00021155,
WBGene00021156,Y4C6B.2,unk,WBGene00021156,
WBGene00021157,Y4C6B.3,unk,WBGene00021157,
WBGene00021158,Y4C6B.4,unk,WBGene00021158,
WBGene00021159,slc-46A,unk,WBGene00021159,
WBGene00021160,gba-4,unk,WBGene00021160,
WBGene00021161,Y4C6B.7,unk,WBGene00021161,
WBGene00021162,Y5H2A.1,unk,WBGene00021162,
WBGene00021163,nhr-275,unk,WBGene00021163,
WBGene00021164,svh-11,unk,WBGene00021164,
WBGene00021165,Y5H2B.3,unk,WBGene00021165,
WBGene00021166,srbc-42,unk,WBGene00021166,
WBGene00021167,cyp-32B1,unk,WBGene00021167,
WBGene00021168,cyp-33C12,unk,WBGene00021168,
WBGene00021169,srt-40,unk,WBGene00021169,
WBGene00021170,arx-4,CSR,WBGene00021170,
WBGene00021171,Y8A9A.2,unk,WBGene00021171,
WBGene00021172,Y8A9A.3,unk,WBGene00021172,
WBGene00021173,Y8A9A.4,unk,WBGene00021173,
WBGene00021174,fbxb-99,unk,WBGene00021174,
WBGene00021175,math-46,unk,WBGene00021175,
WBGene00021176,txt-3,unk,WBGene00021176,
WBGene00021177,Y9C9A.5,unk,WBGene00021177,
WBGene00021178,Y9C9A.8,unk,WBGene00021178,
WBGene00021179,fbxa-86,unk,WBGene00021179,
WBGene00021180,Y9C9A.13,unk,WBGene00021180,
WBGene00021181,srz-27,unk,WBGene00021181,
WBGene00021182,srz-28,unk,WBGene00021182,
WBGene00021183,Y9C9A.16,unk,WBGene00021183,
WBGene00021184,Y9C9A.17,unk,WBGene00021184,
WBGene00021185,Y9C12A.1,unk,WBGene00021185,
WBGene00021186,Y9D1A.1,WAGO,WBGene00021186,
WBGene00021187,Y9D1A.2,ERGO,WBGene00021187,
WBGene00021188,Y13C8A.1,ERGO,WBGene00021188,
WBGene00021190,Y14H12A.1,unk,WBGene00021190,
WBGene00021191,Y14H12B.1,CSR,WBGene00021191,
WBGene00021192,Y14H12B.2,CSR,WBGene00021192,
WBGene00021193,math-44,WAGO,WBGene00021193,
WBGene00021194,Y16E11A.2,WAGO,WBGene00021194,
WBGene00021195,Y17G9A.2,unk,WBGene00021195,
WBGene00021196,Y17G9A.3,unk,WBGene00021196,
WBGene00021197,Y17G9A.4,unk,WBGene00021197,
WBGene00021198,npp-26,unk,WBGene00021198,
WBGene00021199,Y17G9B.2,unk,WBGene00021199,
WBGene00021200,cyp-31A3,unk,WBGene00021200,
WBGene00021201,Y17G9B.4,WAGO,WBGene00021201,
WBGene00021202,Y17G9B.5,WAGO,WBGene00021202,
WBGene00021204,fbxb-77,unk,WBGene00021204,
WBGene00021205,Y17G9B.8,unk,WBGene00021205,
WBGene00021207,ptp-5.3,unk,WBGene00021207,
WBGene00021208,Y18H1A.2,CSR,WBGene00021208,
WBGene00021209,hgap-1,unk,WBGene00021209,
WBGene00021210,Y18H1A.4,unk,WBGene00021210,
WBGene00021212,Y18H1A.8,unk,WBGene00021212,
WBGene00021213,Y18H1A.9,unk,WBGene00021213,
WBGene00021214,hasp-2,unk,WBGene00021214,
WBGene00021215,Y18H1A.11,ALG,WBGene00021215,
WBGene00021216,Y19D10A.1,unk,WBGene00021216,
WBGene00021217,Y19D10A.2,unk,WBGene00021217,
WBGene00021218,srd-76,unk,WBGene00021218,
WBGene00021219,Y19D10A.4,WAGO,WBGene00021219,
WBGene00021220,Y19D10A.5,unk,WBGene00021220,
WBGene00021221,Y19D10A.6,unk,WBGene00021221,
WBGene00021222,irld-53,unk,WBGene00021222,
WBGene00021223,Y19D10A.8,unk,WBGene00021223,
WBGene00021224,clec-209,unk,WBGene00021224,
WBGene00021225,Y19D10A.10,unk,WBGene00021225,
WBGene00021226,Y19D10A.11,unk,WBGene00021226,
WBGene00021227,mct-1,unk,WBGene00021227,
WBGene00021228,str-265,unk,WBGene00021228,
WBGene00021230,Y19D10B.1,unk,WBGene00021230,
WBGene00021232,irld-15,unk,WBGene00021232,
WBGene00021233,Y19D10B.4,unk,WBGene00021233,
WBGene00021234,irld-16,unk,WBGene00021234,
WBGene00021235,Y19D10B.6,unk,WBGene00021235,
WBGene00021236,pud-1.2,unk,WBGene00021236,
WBGene00021237,crtc-1,unk,WBGene00021237,
WBGene00021238,gap-3,unk,WBGene00021238,
WBGene00021239,Y20F4.4,WAGO,WBGene00021239,
WBGene00021240,Y20F4.5,unk,WBGene00021240,
WBGene00021241,Y22D7AL.1,unk,WBGene00021241,
WBGene00021243,Y22D7AL.3,unk,WBGene00021243,
WBGene00021244,Y22D7AL.4,unk,WBGene00021244,
WBGene00021245,Y22D7AL.6,unk,WBGene00021245,
WBGene00021246,Y22D7AL.7,WAGO,WBGene00021246,
WBGene00021247,Y22D7AL.9,unk,WBGene00021247,
WBGene00021248,Y22D7AL.10,CSR,WBGene00021248,
WBGene00021249,Y22D7AL.11,unk,WBGene00021249,
WBGene00021250,Y22D7AL.12,unk,WBGene00021250,
WBGene00021251,Y22D7AL.13,unk,WBGene00021251,
WBGene00021252,cht-4,unk,WBGene00021252,
WBGene00021253,Y22D7AL.15,unk,WBGene00021253,
WBGene00021254,Y22D7AL.16,unk,WBGene00021254,
WBGene00021256,Y22D7AR.2,WAGO,WBGene00021256,
WBGene00021257,Y22D7AR.3,unk,WBGene00021257,
WBGene00021259,glb-30,unk,WBGene00021259,
WBGene00021260,Y22D7AR.6,WAGO,WBGene00021260,
WBGene00021261,Y22D7AR.7,unk,WBGene00021261,
WBGene00021262,fbxa-74,unk,WBGene00021262,
WBGene00021263,Y22D7AR.10,unk,WBGene00021263,
WBGene00021264,fbxa-13,WAGO,WBGene00021264,
WBGene00021265,Y22D7AR.12,unk,WBGene00021265,
WBGene00021266,Y22D7AR.14,unk,WBGene00021266,
WBGene00021267,Y23B4A.1,unk,WBGene00021267,
WBGene00021268,capa-1,unk,WBGene00021268,
WBGene00021269,Y23H5A.2,unk,WBGene00021269,
WBGene00021270,pid-3,CSR,WBGene00021270,
WBGene00021271,spe-47,WAGO,WBGene00021271,
WBGene00021272,Y23H5B.1,unk,WBGene00021272,
WBGene00021273,Y23H5B.2,unk,WBGene00021273,
WBGene00021274,Y23H5B.3,WAGO,WBGene00021274,
WBGene00021275,dmsr-2,unk,WBGene00021275,
WBGene00021276,Y23H5B.5,CSR,WBGene00021276,
WBGene00021277,Y23H5B.6,CSR,WBGene00021277,
WBGene00021278,Y23H5B.7,WAGO,WBGene00021278,
WBGene00021279,Y23H5B.8,unk,WBGene00021279,
WBGene00021280,nspd-8,unk,WBGene00021280,
WBGene00021281,ell-1,CSR,WBGene00021281,
WBGene00021282,set-21,CSR,WBGene00021282,
WBGene00021284,Y24D9A.6,unk,WBGene00021284,
WBGene00021285,Y24D9A.7,unk,WBGene00021285,
WBGene00021286,tald-1,CSR,WBGene00021286,
WBGene00021287,Y24D9B.1,ALG,WBGene00021287,
WBGene00021288,clec-123,ALG,WBGene00021288,
WBGene00021289,Y25C1A.2,unk,WBGene00021289,
WBGene00021290,clec-122,unk,WBGene00021290,
WBGene00021291,clec-121,unk,WBGene00021291,
WBGene00021292,copb-1,CSR,WBGene00021292,
WBGene00021293,Y25C1A.6,CSR,WBGene00021293,
WBGene00021294,Y25C1A.7,ALG,WBGene00021294,
WBGene00021295,Y25C1A.8,CSR,WBGene00021295,
WBGene00021296,Y25C1A.13,ALG,WBGene00021296,
WBGene00021297,fbxc-55,unk,WBGene00021297,
WBGene00021298,Y27F2A.6,unk,WBGene00021298,
WBGene00021299,Y27F2A.8,unk,WBGene00021299,
WBGene00021300,Y27F2A.9,unk,WBGene00021300,
WBGene00021301,Y32G9A.2,WAGO,WBGene00021301,
WBGene00021302,Y32G9A.3,WAGO,WBGene00021302,
WBGene00021303,Y32G9A.5,unk,WBGene00021303,
WBGene00021304,nphp-2,WAGO,WBGene00021304,
WBGene00021305,zig-11,CSR,WBGene00021305,
WBGene00021306,Y32G9A.9,unk,WBGene00021306,
WBGene00021309,Y32G9B.1,unk,WBGene00021309,
WBGene00021310,Y32H12A.1,unk,WBGene00021310,
WBGene00021311,thoc-5,CSR,WBGene00021311,
WBGene00021312,szy-2,CSR,WBGene00021312,
WBGene00021313,paqr-2,CSR,WBGene00021313,
WBGene00021314,Y32H12A.6,CSR,WBGene00021314,
WBGene00021315,Y32H12A.7,CSR,WBGene00021315,
WBGene00021316,Y32H12A.8,CSR,WBGene00021316,
WBGene00021317,Y32H12A.9,unk,WBGene00021317,
WBGene00021319,Y34B4A.2,WAGO,WBGene00021319,
WBGene00021320,Y34B4A.4,unk,WBGene00021320,
WBGene00021321,Y34B4A.5,unk,WBGene00021321,
WBGene00021322,Y34B4A.6,unk,WBGene00021322,
WBGene00021323,Y34B4A.7,unk,WBGene00021323,
WBGene00021324,rga-8,CSR,WBGene00021324,
WBGene00021325,Y34B4A.9,unk,WBGene00021325,
WBGene00021326,Y34B4A.10,unk,WBGene00021326,
WBGene00021327,mrpl-38,CSR,WBGene00021327,
WBGene00021328,npr-23,unk,WBGene00021328,
