gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
WBGene00019968	R08F11.4.1	1228.00	1094.16	26.00	0.95	1.07
WBGene00019969	R08F11.6	1366.00	1232.16	3.00	0.10	0.11
WBGene00019970	R08F11.7.1	2424.00	2290.16	5.00	0.09	0.10
WBGene00019971	R09A1.1a.1,R09A1.1b.1,R09A1.1c.1,R09A1.1d.1	2915.66	2781.82	6687.00	95.77	107.81
WBGene00019972	R09A1.2a.1,R09A1.2a.2,R09A1.2b.1,R09A1.2c.1,R09A1.2d,R09A1.2e	399.57	268.16	42.00	6.24	7.02
WBGene00019973	R09A1.3.1	1025.00	891.16	96.00	4.29	4.83
WBGene00019975	R09A1.5a.1,R09A1.5b.1,R09A1.5c	301.80	179.77	17.00	3.77	4.24
WBGene00019976	R09B5.1	1175.00	1041.16	2.00	0.08	0.09
WBGene00019977	R09B5.4.1	1630.00	1496.16	37.00	0.99	1.11
WBGene00019978	R09B5.6.1	1022.00	888.16	1629.00	73.07	82.26
WBGene00019979	R09B5.11.1	1665.00	1531.16	269.00	7.00	7.88
WBGene00019980	R09B5.12a.1,R09B5.12b.1	1089.00	955.16	2.00	0.08	0.09
WBGene00019981	R09E12.1.1	891.00	757.16	0.00	0.00	0.00
WBGene00019982	R09E12.2.1	876.00	742.16	1.00	0.05	0.06
WBGene00019983	R09E12.3.1	1096.00	962.16	3031.00	125.50	141.29
WBGene00019986	R09F10.1.1	1401.00	1267.16	525.00	16.51	18.58
WBGene00019987	R09F10.3.1	1707.00	1573.16	504.00	12.76	14.37
WBGene00019988	R09F10.5.1	708.00	574.16	64.00	4.44	5.00
WBGene00019989	R09F10.8.1	1244.00	1110.16	2435.00	87.38	98.37
WBGene00019991	R09H3.3.1,R09H3.3.2	1083.00	949.16	6.00	0.25	0.28
WBGene00019992	R10A10.1.1	276.00	143.05	0.00	0.00	0.00
WBGene00019993	R10A10.2.1	568.00	434.16	457.00	41.94	47.21
WBGene00019994	R10F2.1.1	8808.00	8674.16	343.00	1.58	1.77
WBGene00019995	R10F2.4.1	1276.00	1142.16	6.00	0.21	0.24
WBGene00019996	R10F2.5.1	663.00	529.16	9.00	0.68	0.76
WBGene00019997	R10F2.6.1	3636.00	3502.16	152.00	1.73	1.95
WBGene00019998	R10H1.1.1	824.00	690.16	117.00	6.75	7.60
WBGene00019999	R10H1.2.1	1273.00	1139.16	19.00	0.66	0.75
WBGene00020003	R11E3.1.1	1722.00	1588.16	21.00	0.53	0.59
WBGene00020004	R11E3.2.1	1668.00	1534.16	107.00	2.78	3.13
WBGene00020006	R11E3.4.1,R11E3.4.2,R11E3.4.3	2368.26	2234.42	462.00	8.24	9.27
WBGene00020007	R11F4.1.1	1858.00	1724.16	816.00	18.86	21.23
WBGene00020008	R11F4.2a.1,R11F4.2b.1	1407.00	1273.16	9.00	0.28	0.32
WBGene00020010	R11G1.1.1	5583.00	5449.16	26.00	0.19	0.21
WBGene00020011	R11G1.2.1,R11G1.2.2	635.55	501.71	24.00	1.91	2.15
WBGene00020012	R11G1.6a.1,R11G1.6b.1,R11G1.6c.1,R11G1.6d.1	2817.05	2683.20	556.00	8.26	9.29
WBGene00020013	R11G11.3	785.00	651.16	0.00	0.00	0.00
WBGene00020014	R11G11.6.1	535.00	401.16	6.00	0.60	0.67
WBGene00020015	R11G11.12a.1	1262.00	1128.16	31.00	1.09	1.23
WBGene00020016	R11G11.14.1	1437.00	1303.16	12.00	0.37	0.41
WBGene00020017	R12A1.3a.1,R12A1.3b.1	1270.00	1136.16	44.00	1.54	1.74
WBGene00020018	R12B2.2.1	1084.00	950.16	216.00	9.06	10.20
WBGene00020019	R12B2.3.1	745.00	611.16	2.00	0.13	0.15
WBGene00020020	R12B2.6.1	132.00	21.39	0.00	0.00	0.00
WBGene00020021	R12B2.7.1	417.00	283.18	0.00	0.00	0.00
WBGene00020022	R12C12.1a.1,R12C12.1b.1	3040.00	2906.16	4299.00	58.93	66.35
WBGene00020023	R12C12.3.1	1166.00	1032.16	15.00	0.58	0.65
WBGene00020025	R12C12.5.1	868.00	734.16	1189.00	64.52	72.64
WBGene00020026	R12C12.6a.1,R12C12.6b.1	775.94	642.11	874.00	54.23	61.05
WBGene00020027	R12C12.7.1	755.00	621.16	1328.00	85.18	95.89
WBGene00020028	R12C12.8a,R12C12.8b	2995.52	2861.68	978.53	13.62	15.34
WBGene00020029	R12C12.9a.1,R12C12.9b.1	912.11	778.27	298.00	15.25	17.17
WBGene00020030	R12E2.1.1	1901.00	1767.16	1612.00	36.34	40.91
WBGene00020031	R12E2.2.1	2849.00	2715.16	6112.00	89.68	100.96
WBGene00020032	R12E2.6.1	345.00	211.32	0.00	0.00	0.00
WBGene00020033	R12E2.7.1	399.00	265.20	99.00	14.87	16.74
WBGene00020034	R12E2.8.1	798.00	664.16	19.00	1.14	1.28
WBGene00020035	R12E2.10.1	2364.00	2230.16	9076.75	162.15	182.54
WBGene00020036	R12E2.11.1	1095.00	961.16	200.00	8.29	9.33
WBGene00020037	R12E2.12.1	737.00	603.16	801.00	52.91	59.56
WBGene00020038	R12E2.13.1	746.00	612.16	1575.00	102.50	115.39
WBGene00020039	R12E2.14.1	320.00	186.46	79.00	16.88	19.00
WBGene00020040	R12E2.15.1,R12E2.15.2	300.00	166.65	110.00	26.30	29.60
WBGene00020041	R13A1.1.1	315.00	181.50	0.00	0.00	0.00
WBGene00020042	R13A1.3.1,R13A1.3.2	1049.00	915.16	0.00	0.00	0.00
WBGene00020043	R13A1.5.1	623.00	489.16	32.00	2.61	2.93
WBGene00020045	R13A1.8.1	1086.00	952.16	50.00	2.09	2.36
WBGene00020046	R13A1.9.1	1705.00	1571.16	36.00	0.91	1.03
WBGene00020047	R13A5.3.1,R13A5.3.2	532.36	398.52	96.00	9.60	10.80
WBGene00020048	R13A5.4.1	1316.00	1182.16	6.00	0.20	0.23
WBGene00020049	R13A5.6.1	474.00	340.16	94.00	11.01	12.39
WBGene00020050	R13A5.7.1	1562.00	1428.16	428.00	11.94	13.44
WBGene00020051	R13A5.9.1	2075.00	1941.16	298.00	6.12	6.89
WBGene00020052	R13A5.10.1	547.00	413.16	43.00	4.15	4.67
WBGene00020053	R13A5.11.1	1432.00	1298.16	5.68	0.17	0.20
WBGene00020054	R13D7.2.1	1132.00	998.16	134.00	5.35	6.02
WBGene00020055	R13D7.10.1	1068.00	934.16	0.00	0.00	0.00
WBGene00020056	R13D11.1.1	948.00	814.16	0.00	0.00	0.00
WBGene00020057	R13D11.3.1	900.00	766.16	0.00	0.00	0.00
WBGene00020058	R13D11.4a.1,R13D11.4b.1,R13D11.4c.1	772.00	638.16	114.00	7.12	8.01
WBGene00020059	R13D11.5	949.00	815.16	1.00	0.05	0.06
WBGene00020060	R13D11.6a.1,R13D11.6b.1	999.00	865.16	3.00	0.14	0.16
WBGene00020062	R13D11.8a.1,R13D11.8b	899.06	765.25	37.00	1.93	2.17
WBGene00020063	R13D11.10.1	346.00	212.31	0.00	0.00	0.00
WBGene00020064	R13F6.1.1	574.00	440.16	876.00	79.29	89.26
WBGene00020065	R13F6.2	636.00	502.16	0.00	0.00	0.00
WBGene00020066	R13F6.5.1	816.00	682.16	2.00	0.12	0.13
WBGene00020067	R13F6.8.1	695.00	561.16	0.00	0.00	0.00
WBGene00020068	R13F6.10.1	3263.00	3129.16	3720.00	47.36	53.32
WBGene00020069	R13H7.2a.1,R13H7.2b.1,R13H7.2c.1,R13H7.2c.2,R13H7.2d.1,R13H7.2e.1,R13H7.2f.1,R13H7.2g.1,R13H7.2h.1,R13H7.2i.1	1954.50	1820.66	45.00	0.98	1.11
WBGene00020070	R13H9.1.1	819.00	685.16	0.00	0.00	0.00
WBGene00020071	R13H9.5.1	1086.00	952.16	6.00	0.25	0.28
WBGene00020072	R13H9.6.1	1226.00	1092.16	2.00	0.07	0.08
WBGene00020073	R52.1.1	1210.00	1076.16	422.10	15.63	17.59
WBGene00020075	R52.3	1363.00	1229.16	77.00	2.50	2.81
WBGene00020076	R52.4.1	516.00	382.16	0.00	0.00	0.00
WBGene00020077	R52.5.1	552.00	418.16	0.00	0.00	0.00
WBGene00020078	R52.6.1	710.00	576.16	1.00	0.07	0.08
WBGene00020080	R52.9.1	1650.00	1516.16	27.00	0.71	0.80
WBGene00020081	R52.10	990.00	856.16	63.90	2.97	3.35
WBGene00020082	R57.1a.1,R57.1b.1,R57.1c.1	2344.02	2210.18	1289.00	23.24	26.16
WBGene00020083	R57.2.1	775.00	641.16	41.00	2.55	2.87
WBGene00020084	R105.1.1	699.00	565.16	12.00	0.85	0.95
WBGene00020086	R106.2.1	1493.00	1359.16	39.00	1.14	1.29
WBGene00020087	R119.1	2697.00	2563.16	1017.00	15.81	17.80
WBGene00020088	R119.2.1	1860.00	1726.16	852.00	19.66	22.14
WBGene00020089	R119.3.1	883.00	749.16	675.00	35.90	40.41
WBGene00020090	R119.5a.1,R119.5b.1	2117.45	1983.60	255.00	5.12	5.77
WBGene00020091	R119.7a.1,R119.7b.1,R119.7b.2,R119.7b.3	2233.81	2099.97	2971.00	56.36	63.45
WBGene00020092	R144.2a.1,R144.2a.2,R144.2b.1,R144.2b.2	2922.01	2788.17	2703.00	38.62	43.48
WBGene00020093	R144.3a.1,R144.3b.1	837.53	703.69	775.00	43.88	49.40
WBGene00020094	R144.4a.1,R144.4b.1	1405.29	1271.45	312.00	9.78	11.01
WBGene00020095	R144.5.1	1619.00	1485.16	1184.00	31.76	35.76
WBGene00020096	R144.6.1	1160.00	1026.16	765.00	29.70	33.44
WBGene00020097	R144.7a.1,R144.7b.1	4605.25	4471.40	10939.00	97.47	109.72
WBGene00020098	R144.10.1	798.00	664.16	957.00	57.41	64.63
WBGene00020099	R144.11.1	1030.00	896.16	384.00	17.07	19.22
WBGene00020100	R148.1.1	1885.00	1751.16	18.00	0.41	0.46
WBGene00020101	R148.2.1	918.00	784.16	759.00	38.56	43.41
WBGene00020102	R148.3a.1,R148.3a.2,R148.3b.1	3823.37	3689.52	3234.00	34.92	39.31
WBGene00020103	R148.4a.1,R148.4b.1	1148.70	1014.85	564.00	22.14	24.93
WBGene00020104	R148.5a.1,R148.5a.2,R148.5b.1	1825.66	1691.81	350.00	8.24	9.28
WBGene00020105	R148.7.1	819.00	685.16	3.00	0.17	0.20
WBGene00020106	R151.1a.1,R151.1b.1,R151.1c.1,R151.1d.1	1974.60	1840.75	150.00	3.25	3.65
WBGene00020107	R151.2a.1,R151.2b.1,R151.2c.1,R151.2d.1,R151.2d.2	1752.57	1618.72	6389.00	157.25	177.02
WBGene00020109	R151.6.1	1008.00	874.16	1073.00	48.90	55.05
WBGene00020110	R151.7.1	2139.00	2005.16	3836.00	76.22	85.80
WBGene00020111	R151.8.1	2324.00	2190.16	2596.00	47.22	53.16
WBGene00020112	R151.9.1	591.00	457.16	2039.00	177.69	200.04
WBGene00020113	R151.10.1,R151.10.2	842.00	708.16	890.00	50.07	56.37
WBGene00020114	R153.1a.1,R153.1b.1,R153.1c.1,R153.1d.1,R153.1e.1,R153.1e.2,R153.1f.1,R153.1g.1,R153.1h.1	2691.12	2557.27	427.00	6.65	7.49
WBGene00020115	R155.1a.1,R155.1b.1,R155.1b.2	1500.45	1366.61	4157.00	121.19	136.43
WBGene00020116	R155.2.1	3889.00	3755.16	0.00	0.00	0.00
WBGene00020117	R155.3.1	4014.00	3880.16	6.00	0.06	0.07
WBGene00020118	R155.4	2672.00	2538.16	2.00	0.03	0.04
WBGene00020119	R160.2.1	246.00	114.03	0.00	0.00	0.00
WBGene00020120	R160.3.1	705.00	571.16	18.00	1.26	1.41
WBGene00020121	R160.4.1	444.00	310.17	1.00	0.13	0.14
WBGene00020122	R160.5a.1,R160.5b.1	414.00	280.19	1.00	0.14	0.16
WBGene00020123	R160.6.1	821.00	687.16	0.00	0.00	0.00
WBGene00020125	R173.3.1	2326.00	2192.16	61.00	1.11	1.25
WBGene00020126	R173.4.1	422.00	288.18	59.00	8.16	9.18
WBGene00020127	R193.1.1	495.00	361.16	0.00	0.00	0.00
WBGene00020128	R193.2.1	5916.00	5782.16	890.00	6.13	6.90
WBGene00020129	R193.3	908.00	774.16	0.00	0.00	0.00
WBGene00020130	SSSD1.1a.1,SSSD1.1b.1	2556.25	2422.41	86.00	1.41	1.59
WBGene00020131	T01A4.1a.1,T01A4.1b.1,T01A4.1c.1,T01A4.1d.1	4480.31	4346.47	4698.00	43.06	48.48
WBGene00020134	T01B6.1.1	1119.00	985.16	55.00	2.22	2.50
WBGene00020135	T01B6.3a.1,T01B6.3b.1	1859.43	1725.58	175.00	4.04	4.55
WBGene00020136	T01B6.4.1	658.00	524.16	4.00	0.30	0.34
WBGene00020137	T01B10.5.1	852.00	718.16	13.00	0.72	0.81
WBGene00020138	T01B11.1.1	1242.00	1108.16	9.00	0.32	0.36
WBGene00020139	T01B11.2a.1,T01B11.2b	1516.00	1382.16	1067.00	30.76	34.62
WBGene00020140	T01B11.4.1	1022.00	888.16	0.00	0.00	0.00
WBGene00020141	T01C4.1.1	4628.00	4494.16	59.00	0.52	0.59
WBGene00020142	T01C8.1a.1,T01C8.1b.1,T01C8.1c.1	2278.56	2144.71	1071.00	19.89	22.40
WBGene00020143	T01C8.2.1,T01C8.2.2	398.71	264.90	181.00	27.22	30.64
WBGene00020144	T01C8.3.1	1299.00	1165.16	7.00	0.24	0.27
WBGene00020145	T01C8.4	1307.00	1173.16	0.00	0.00	0.00
WBGene00020146	T01C8.5.1	1419.00	1285.16	1180.00	36.58	41.18
WBGene00020148	T01D1.3.1,T01D1.3.2	795.00	661.16	124.00	7.47	8.41
WBGene00020149	T01D1.4a.1,T01D1.4b.1	703.85	570.03	278.00	19.43	21.87
WBGene00020150	T01D1.5.1	1349.00	1215.16	0.00	0.00	0.00
WBGene00020151	T01G6.1.1	1097.00	963.16	2.00	0.08	0.09
WBGene00020152	T01G6.5.1	1224.00	1090.16	63.00	2.30	2.59
WBGene00020153	T01G6.6a.1,T01G6.6b.1	1321.52	1187.67	34.00	1.14	1.28
WBGene00020154	T01G6.10.1	828.00	694.16	0.00	0.00	0.00
WBGene00020155	T02B11.3a.1,T02B11.3b	694.08	560.24	830.00	59.02	66.45
WBGene00020156	T02B11.4.1	675.00	541.16	73.00	5.37	6.05
WBGene00020157	T02B11.6.1	1502.00	1368.16	25.00	0.73	0.82
WBGene00020158	T02C5.1a.1,T02C5.1b.1	1344.46	1210.62	1618.00	53.25	59.94
WBGene00020160	T02C5.3a.1,T02C5.3b.1	2564.51	2430.67	565.00	9.26	10.43
WBGene00020163	T02G5.3.1	2434.00	2300.16	215.00	3.72	4.19
WBGene00020164	T02G5.4	1454.00	1320.16	300.81	9.08	10.22
WBGene00020166	T02G5.7.1	1310.00	1176.16	3827.00	129.63	145.93
WBGene00020167	T02G5.11a,T02G5.11b	522.00	388.16	91.69	9.41	10.59
WBGene00020168	T02G5.12.1	1978.00	1844.16	1698.00	36.68	41.30
WBGene00020169	T02G5.13a.1,T02G5.13b.1,T02G5.13b.2	1418.66	1284.81	3170.00	98.30	110.66
WBGene00020170	T02G5.14.1,T02G5.14.2	1367.84	1233.99	86.48	2.79	3.14
WBGene00020171	T02H6.1b.1,T02H6.1c.1	1708.45	1574.61	1388.00	35.12	39.53
WBGene00020172	T02H6.2.1	2006.00	1872.16	1763.00	37.52	42.24
WBGene00020173	T02H6.3a.1,T02H6.3b	652.00	518.16	0.00	0.00	0.00
WBGene00020174	T02H6.4.1	546.00	412.16	0.00	0.00	0.00
WBGene00020175	T02H6.5.1	1401.00	1267.16	16.00	0.50	0.57
WBGene00020176	T02H6.6.1	207.00	77.88	0.00	0.00	0.00
WBGene00020177	T02H6.7.1	630.00	496.16	0.00	0.00	0.00
WBGene00020178	T02H6.8.1	444.00	310.17	0.00	0.00	0.00
WBGene00020179	T02H6.9.1	783.00	649.16	4.00	0.25	0.28
WBGene00020180	T02H6.10.1	351.00	217.29	0.00	0.00	0.00
WBGene00020181	T02H6.11.1	547.00	413.16	3348.00	322.84	363.44
WBGene00020182	T03D3.1.1	1579.00	1445.16	141.00	3.89	4.38
WBGene00020183	T03D3.5.1	1347.00	1213.16	401.00	13.17	14.82
WBGene00020184	T03F1.1.1,T03F1.1.2,T03F1.1.3	1534.39	1400.54	2332.00	66.34	74.68
WBGene00020185	T03F1.3.1	1417.00	1283.16	3886.00	120.65	135.83
WBGene00020187	T03F1.5.1,T03F1.5.2,T03F1.5.3	1103.00	969.16	9.15	0.38	0.42
WBGene00020188	T03F1.6a.1,T03F1.6b.1	1223.24	1089.40	42.00	1.54	1.73
WBGene00020189	T03F1.7.1	1189.00	1055.16	518.00	19.56	22.02
WBGene00020190	T03F1.8a.1,T03F1.8b.1	1058.92	925.08	1087.00	46.81	52.70
WBGene00020191	T03F1.10.1	962.00	828.16	46.00	2.21	2.49
WBGene00020192	T03F1.11.1	330.00	196.39	229.00	46.46	52.30
WBGene00020193	T03F1.12.1	656.00	522.16	387.00	29.53	33.24
WBGene00020194	T03G6.1.1	1096.00	962.16	234.00	9.69	10.91
WBGene00020195	T03G6.3.1	1807.00	1673.16	695.00	16.55	18.63
WBGene00020196	T03G11.3.1	1249.00	1115.16	19.00	0.68	0.76
WBGene00020197	T03G11.4.1	2040.00	1906.16	736.00	15.38	17.32
WBGene00020199	T03G11.6.1	1153.00	1019.16	650.00	25.41	28.60
WBGene00020200	T04A6.1.1	617.00	483.16	251.00	20.70	23.30
WBGene00020201	T04A6.2.1	602.00	468.16	10.00	0.85	0.96
WBGene00020202	T04A6.3a.1,T04A6.3b.1	928.00	794.16	0.00	0.00	0.00
WBGene00020203	T04B8.1.1	867.00	733.16	1.00	0.05	0.06
WBGene00020204	T04B8.2	1226.00	1092.16	31.00	1.13	1.27
WBGene00020205	T04B8.3a.1,T04B8.3b.1	860.73	726.88	326.00	17.87	20.11
WBGene00020207	T04B8.5a.1,T04B8.5b.1,T04B8.5c,T04B8.5d.1	3048.20	2914.36	570.00	7.79	8.77
WBGene00020208	T04C4.1a.1,T04C4.1b.1,T04C4.1c.1	3435.39	3301.54	2571.00	31.02	34.93
WBGene00020209	T04C9.1a.1,T04C9.1b.1,T04C9.1c.1	3221.59	3087.75	2884.00	37.21	41.89
WBGene00020210	T04C9.2.1	351.00	217.29	1.00	0.18	0.21
WBGene00020211	T04C9.3.1	219.00	88.73	0.00	0.00	0.00
WBGene00020212	T04D1.2.1	1253.00	1119.16	52.00	1.85	2.08
WBGene00020214	T04G9.1a.1,T04G9.1b.1	5191.89	5058.04	753.00	5.93	6.68
WBGene00020215	T04G9.4.1	1090.00	956.16	228.00	9.50	10.69
WBGene00020216	T04G9.5.1	819.00	685.16	1477.00	85.88	96.68
WBGene00020217	T04G9.6a.1,T04G9.6b.1	1449.00	1315.16	1.00	0.03	0.03
WBGene00020218	T04G9.7.1	455.00	321.17	2276.00	282.33	317.84
WBGene00020219	T05A7.1.1	766.00	632.16	638.00	40.21	45.26
WBGene00020220	T05A7.2.1	2695.00	2561.16	12.78	0.20	0.22
WBGene00020221	T05A7.3.1	468.00	334.16	0.00	0.00	0.00
WBGene00020222	T05A7.5.1	1393.00	1259.16	68.00	2.15	2.42
WBGene00020223	T05A7.6.1	2405.00	2271.16	9.00	0.16	0.18
WBGene00020224	T05A7.7.1	1031.00	897.16	11.00	0.49	0.55
WBGene00020225	T05A7.8.1	1206.00	1072.16	0.00	0.00	0.00
WBGene00020227	T05A8.1.1	1425.00	1291.16	0.00	0.00	0.00
WBGene00020228	T05A8.2.1	690.00	556.16	0.00	0.00	0.00
WBGene00020229	T05A8.3.1	678.00	544.16	214.98	15.74	17.72
WBGene00020230	T05A8.4.1	3482.00	3348.16	387.02	4.61	5.18
WBGene00020231	T05A8.5.1	1401.00	1267.16	3.00	0.09	0.11
WBGene00020232	T05A8.6.1	761.00	627.16	0.00	0.00	0.00
WBGene00020233	T05A8.7.1	1375.00	1241.16	0.00	0.00	0.00
WBGene00020234	T05A12.3.1	2330.00	2196.16	2534.00	45.97	51.75
WBGene00020235	T05A12.4.1,T05A12.4.2	5147.76	5013.92	1939.00	15.41	17.34
WBGene00020236	T05B4.1.1	1140.00	1006.16	6.00	0.24	0.27
WBGene00020237	T05B4.3.1	893.00	759.16	54.00	2.83	3.19
WBGene00020238	T05B4.4	794.00	660.16	0.00	0.00	0.00
WBGene00020239	T05B4.8.1	878.00	744.16	3.00	0.16	0.18
WBGene00020240	T05B4.9.1	753.00	619.16	2.00	0.13	0.14
WBGene00020241	T05B4.10.1	753.00	619.16	0.00	0.00	0.00
WBGene00020242	T05B4.11.1	915.00	781.16	268.00	13.67	15.39
WBGene00020243	T05B4.12.1,T05B4.12.2	1652.00	1518.16	0.00	0.00	0.00
WBGene00020244	T05B4.13.1	753.00	619.16	2.00	0.13	0.14
WBGene00020245	T05B11.1.1,T05B11.1.2	1189.53	1055.69	142.00	5.36	6.03
WBGene00020246	T05B11.3.1	1019.00	885.16	2717.00	122.29	137.67
WBGene00020247	T05B11.4.1,T05B11.4.2	1566.00	1432.16	250.00	6.95	7.83
WBGene00020248	T05C1.1.1	1061.00	927.16	20.00	0.86	0.97
WBGene00020249	T05C1.2a.1,T05C1.2b.1	323.00	189.43	14.00	2.94	3.31
WBGene00020250	T05C1.3.1	809.00	675.16	28.00	1.65	1.86
WBGene00020251	T05C1.4a.1,T05C1.4b.1,T05C1.4c.1	2473.42	2339.58	1223.00	20.83	23.45
WBGene00020252	T05C1.5.1	387.00	253.21	0.00	0.00	0.00
WBGene00020254	T05C3.2.1	5382.00	5248.16	17.00	0.13	0.15
WBGene00020256	T05C3.6a.1,T05C3.6b.1	1588.00	1454.16	218.00	5.97	6.72
WBGene00020258	T05E7.1.1	1391.00	1257.16	154.00	4.88	5.49
WBGene00020259	T05E7.3.1	3193.00	3059.16	3877.00	50.49	56.84
WBGene00020260	T05E7.4.1	742.00	608.16	32.00	2.10	2.36
WBGene00020261	T05E7.5.1	1194.00	1060.16	722.00	27.13	30.54
WBGene00020262	T05E8.1	3978.00	3844.16	30.00	0.31	0.35
WBGene00020263	T05E8.3.1	2883.00	2749.16	3182.00	46.11	51.91
WBGene00020264	T05H4.1.1	1394.00	1260.16	1183.00	37.40	42.10
WBGene00020265	T05H4.2.1	1307.00	1173.16	3.00	0.10	0.11
WBGene00020266	T05H4.3.1	3453.00	3319.16	19.00	0.23	0.26
WBGene00020267	T05H4.4.1	1014.00	880.16	19.00	0.86	0.97
WBGene00020268	T05H4.5.1	1033.00	899.16	4100.00	181.66	204.51
WBGene00020269	T05H4.6a.1,T05H4.6b.1,T05H4.6b.2	1899.17	1765.33	7880.00	177.84	200.20
WBGene00020270	T05H4.7.1	1608.00	1474.16	27.00	0.73	0.82
WBGene00020271	T05H4.8	321.00	187.45	1.00	0.21	0.24
WBGene00020273	T05H4.10.1	1512.00	1378.16	1271.00	36.74	41.36
WBGene00020274	T05H4.11a.1,T05H4.11a.2,T05H4.11b.1,T05H4.11b.2	1185.70	1051.85	1215.00	46.02	51.81
WBGene00020275	T05H4.12.1,T05H4.12.2	474.21	340.38	3597.00	421.02	473.97
WBGene00020276	T05H4.15a.1,T05H4.15b.1,T05H4.15c.1	1354.37	1220.53	26.00	0.85	0.96
WBGene00020277	T06A1.1.1	1498.00	1364.16	31.00	0.91	1.02
WBGene00020279	T06A1.4a.1,T06A1.4a.2,T06A1.4b.1,T06A1.4c.1	1137.73	1003.88	47.00	1.87	2.10
WBGene00020280	T06A1.5.1	1600.00	1466.16	223.00	6.06	6.82
WBGene00020281	T06A4.1a.1,T06A4.1a.2,T06A4.1b.1	1727.36	1593.51	50.00	1.25	1.41
WBGene00020282	T06A4.2.1	618.00	484.16	3.00	0.25	0.28
WBGene00020283	T06A4.3a.1,T06A4.3b.1	1699.07	1565.23	100.00	2.55	2.87
WBGene00020284	T06A10.1a.1,T06A10.1b.1,T06A10.1b.2,T06A10.1b.3,T06A10.1b.4,T06A10.1b.5,T06A10.1c.1	2287.81	2153.97	2890.00	53.45	60.18
WBGene00020285	T06A10.2.1,T06A10.2.2	465.00	331.17	10.63	1.28	1.44
WBGene00020286	T06A10.3a.1,T06A10.3b.1,T06A10.3c.1	542.99	409.14	509.00	49.56	55.80
WBGene00020287	T06A10.4a.1,T06A10.4b.1	885.39	751.54	2128.00	112.81	126.99
WBGene00020288	T06C10.2.1	1011.00	877.16	0.00	0.00	0.00
WBGene00020289	T06C10.3.1,T06C10.3.2	1728.00	1594.16	1.00	0.02	0.03
WBGene00020290	T06D4.1a.1,T06D4.1b.1,T06D4.1b.2,T06D4.1b.3,T06D4.1b.4,T06D4.1b.5	1584.38	1450.53	2064.00	56.69	63.82
WBGene00020291	T06D4.2.1	597.00	463.16	0.00	0.00	0.00
WBGene00020292	T06D4.3	2232.00	2098.16	3.00	0.06	0.06
WBGene00020293	T06D4.4.1	2596.00	2462.16	8.00	0.13	0.15
WBGene00020294	T06F4.1a.1,T06F4.1b.1,T06F4.1c.1,T06F4.1d.1,T06F4.1e.1	1317.60	1183.76	67.00	2.25	2.54
WBGene00020295	T07A9.1	720.00	586.16	214.10	14.55	16.38
WBGene00020296	T07A9.8.1	1207.00	1073.16	1808.00	67.12	75.56
WBGene00020297	T07A9.9.1,T07A9.9.2,T07A9.9.3	2268.77	2134.92	4565.00	85.19	95.90
WBGene00020298	T07A9.10.1	1855.00	1721.16	2433.00	56.32	63.40
WBGene00020299	T07A9.12.1,T07A9.12.2,T07A9.12.3,T07A9.12.4	942.41	808.56	68.00	3.35	3.77
WBGene00020300	T07A9.13a.1,T07A9.13b.1	530.48	396.64	585.00	58.76	66.15
WBGene00020301	T07D1.2.1,T07D1.2.2	1696.00	1562.16	368.00	9.39	10.57
WBGene00020302	T07D1.3.1	435.00	301.17	16.00	2.12	2.38
WBGene00020304	T07D3.1	1079.00	945.16	98.00	4.13	4.65
WBGene00020305	T07D3.2.1	843.00	709.16	3.00	0.17	0.19
WBGene00020306	T07D3.3	1223.00	1089.16	9.00	0.33	0.37
WBGene00020307	T07D3.4a.1,T07D3.4b.1	1194.36	1060.52	118.00	4.43	4.99
WBGene00020308	T07D3.5	389.00	255.21	3.00	0.47	0.53
WBGene00020309	T07D3.6	1674.00	1540.16	5.00	0.13	0.15
WBGene00020311	T07D3.9a.1,T07D3.9a.2,T07D3.9b.1,T07D3.9c	1481.05	1347.21	307.00	9.08	10.22
WBGene00020313	T07E3.2.1,T07E3.2.2,T07E3.2.3	1159.00	1025.16	6.00	0.23	0.26
WBGene00020314	T07E3.3.1	1043.00	909.16	1144.00	50.13	56.44
WBGene00020315	T07E3.4a.1,T07E3.4b.1,T07E3.4b.2	1511.73	1377.88	757.00	21.89	24.64
WBGene00020316	T07E3.5.1	1425.00	1291.16	1054.00	32.52	36.61
WBGene00020317	T07E3.6a.1,T07E3.6a.2,T07E3.6b.1	746.03	612.19	316.00	20.56	23.15
WBGene00020318	T07F8.1.1	2686.00	2552.16	9.00	0.14	0.16
WBGene00020319	T07F8.2.1	1369.00	1235.16	25.00	0.81	0.91
WBGene00020320	T07F8.4.1	1222.00	1088.16	2419.99	88.60	99.74
WBGene00020321	T07F12.1.1	1298.00	1164.16	134.00	4.59	5.16
WBGene00020322	T07F12.2.1	1210.00	1076.16	572.00	21.18	23.84
WBGene00020323	T07F12.3.1,T07F12.3.2	1562.00	1428.16	24.00	0.67	0.75
WBGene00020324	T07F12.4a.1,T07F12.4a.2,T07F12.4b.1	1107.01	973.16	78.00	3.19	3.59
WBGene00020325	T07H3.2.1	1066.00	932.16	10.00	0.43	0.48
WBGene00020326	T07H3.3.1	1437.00	1303.16	2.00	0.06	0.07
WBGene00020327	T07H3.4.1	1266.00	1132.16	0.00	0.00	0.00
