gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
WBGene00018569	F47F2.1b.1,F47F2.1c.1,F47F2.1c.2,F47F2.1c.3,F47F2.1c.4,F47F2.1d.1,F47F2.1e.1,F47F2.1f.1,F47F2.1g.1	1378.66	1234.51	75.00	2.55	2.98
WBGene00018571	F47F2.3.1	1578.00	1433.85	0.00	0.00	0.00
WBGene00018572	F47F6.1a.1,F47F6.1b.1,F47F6.1c.1,F47F6.1d.1,F47F6.1e.1,F47F6.1f.1,F47F6.1g.1	1218.04	1074.32	31.00	1.21	1.42
WBGene00018573	F47F6.3.1	2026.00	1881.85	4.00	0.09	0.10
WBGene00018575	F47F6.5.1	1928.00	1783.85	31.00	0.73	0.85
WBGene00018576	F47G3.1.1	2916.00	2771.85	64.00	0.97	1.13
WBGene00018577	F47G3.2	1447.00	1302.85	150.00	4.83	5.65
WBGene00018578	F47G3.3.1	1886.00	1741.85	414.00	9.98	11.67
WBGene00018579	F47G6.2.1	2019.00	1874.85	68.00	1.52	1.78
WBGene00018580	F47G6.3.1	1133.00	988.85	14.00	0.59	0.70
WBGene00018582	F48A9.2.1	2373.00	2228.85	114.00	2.15	2.51
WBGene00018585	F48A11.4a.1,F48A11.4b.1	1394.10	1249.95	1198.00	40.23	47.05
WBGene00018586	F48A11.5a.1,F48A11.5b.1,F48A11.5c.1,F48A11.5d.1,F48A11.5e.1	2045.71	1901.56	4247.00	93.75	109.65
WBGene00018587	F48B9.1.1	1483.00	1338.85	45.00	1.41	1.65
WBGene00018589	F48B9.3.1	1662.00	1517.85	26.00	0.72	0.84
WBGene00018590	F48B9.4.1	572.00	427.85	100.00	9.81	11.47
WBGene00018591	F48B9.5.1	1891.00	1746.85	0.00	0.00	0.00
WBGene00018593	F48B9.8.1	953.00	808.85	206.00	10.69	12.50
WBGene00018594	F48C1.1a.1,F48C1.1b.1	3278.85	3134.70	238.00	3.19	3.73
WBGene00018595	F48C1.2.1	1192.00	1047.85	294.00	11.78	13.77
WBGene00018596	F48C1.3.1	204.00	67.63	0.00	0.00	0.00
WBGene00018598	F48C1.5.1	535.00	390.85	595.00	63.90	74.74
WBGene00018599	F48C1.6.1	881.00	736.85	944.00	53.78	62.90
WBGene00018600	F48C1.8.1	676.00	531.85	2.00	0.16	0.18
WBGene00018601	F48C1.9.1	324.00	180.39	21.00	4.89	5.72
WBGene00018602	F48D6.4a.1,F48D6.4b.1,F48D6.4c.1	529.19	385.05	1593.00	173.66	203.11
WBGene00018603	F48E3.2.1	1549.00	1404.85	120.00	3.59	4.19
WBGene00018604	F48E3.3.1	4723.00	4578.85	3181.00	29.16	34.11
WBGene00018605	F48E3.4.1	1077.00	932.85	4105.00	184.71	216.04
WBGene00018606	F48E3.6.1	1352.00	1207.85	62.00	2.15	2.52
WBGene00018607	F48E3.8a.1,F48E3.8b.1,F48E3.8c.1,F48E3.8d.1,F48E3.8e.1,F48E3.8f.1,F48E3.8g.1	3845.88	3701.72	212.00	2.40	2.81
WBGene00018608	F48E3.9.1	2426.00	2281.85	43.00	0.79	0.93
WBGene00018609	F48E8.2.1	1880.00	1735.85	1953.00	47.23	55.23
WBGene00018610	F48E8.3.1,F48E8.3.2	1852.64	1708.48	1770.00	43.49	50.86
WBGene00018611	F48E8.4.1	3730.00	3585.85	3508.00	41.06	48.03
WBGene00018612	F48E8.6.1	2760.00	2615.85	2520.00	40.44	47.29
WBGene00018613	F48E8.7a.1,F48E8.7b.1	1445.18	1301.03	2630.00	84.85	99.24
WBGene00018614	F48G7.2a,F48G7.2b.1	775.95	631.79	9.00	0.60	0.70
WBGene00018615	F48G7.4.1	1165.00	1020.85	117.00	4.81	5.63
WBGene00018616	F48G7.5.1	622.00	477.85	8.00	0.70	0.82
WBGene00018617	F48G7.6a.1,F48G7.6b.1,F48G7.6c.1,F48G7.6d.1	766.50	622.35	0.00	0.00	0.00
WBGene00018618	F48G7.7.1	604.00	459.85	0.00	0.00	0.00
WBGene00018619	F48G7.8.1	617.00	472.85	1.00	0.09	0.10
WBGene00018620	F48G7.9.1	410.00	265.92	0.00	0.00	0.00
WBGene00018621	F48G7.10.1	810.00	665.85	8.00	0.50	0.59
WBGene00018622	F48G7.11a.1,F48G7.11b.1	1410.00	1265.85	59.00	1.96	2.29
WBGene00018623	F48G7.12a.1,F48G7.12b.1	894.50	750.41	0.00	0.00	0.00
WBGene00018624	F48G7.13.1	1135.00	990.85	9.00	0.38	0.45
WBGene00018625	F49D11.1.1	1993.00	1848.85	3058.61	69.44	81.22
WBGene00018626	F49D11.2.1	1404.00	1259.85	2.00	0.07	0.08
WBGene00018627	F49D11.3a.1,F49D11.3b.1	717.00	572.85	4.00	0.29	0.34
WBGene00018628	F49D11.4.1	1298.00	1153.85	4.00	0.15	0.17
WBGene00018630	F49D11.6.1	1008.00	863.85	2.00	0.10	0.11
WBGene00018631	F49D11.7.1	239.00	98.55	6.00	2.56	2.99
WBGene00018632	F49D11.9a.1,F49D11.9b.1	992.00	847.85	1317.00	65.20	76.26
WBGene00018634	F49E7.2.1	750.00	605.85	48.00	3.33	3.89
WBGene00018635	F49E8.1a.1,F49E8.1b.1	1546.26	1402.11	1950.96	58.41	68.31
WBGene00018636	F49E8.2a.1,F49E8.2b.1	1359.21	1215.05	2502.00	86.44	101.09
WBGene00018637	F49E8.6.1	1376.00	1231.85	100.57	3.43	4.01
WBGene00018638	F49E8.7a.1,F49E8.7b	1672.95	1528.80	1703.43	46.77	54.70
WBGene00018639	F49E10.1.1	2427.00	2282.85	48.00	0.88	1.03
WBGene00018640	F49E10.2a.1,F49E10.2b.1	2424.00	2279.85	2.00	0.04	0.04
WBGene00018641	F49E10.4.1	2084.00	1939.85	18.00	0.39	0.46
WBGene00018643	F49F1.1.1	964.00	819.85	76.00	3.89	4.55
WBGene00018644	F49F1.3	159.00	33.59	0.00	0.00	0.00
WBGene00018645	F49F1.5a.1,F49F1.5b.1	530.00	385.85	19.00	2.07	2.42
WBGene00018646	F49F1.6a.1,F49F1.6b.1	787.49	643.34	20.00	1.30	1.53
WBGene00018647	F49F1.7a.1,F49F1.7b.1	760.64	616.49	58.00	3.95	4.62
WBGene00018648	F49F1.8	1848.00	1703.85	67.00	1.65	1.93
WBGene00018649	F49F1.9.1	669.00	524.85	10.00	0.80	0.94
WBGene00018650	F49F1.10.1	648.00	503.85	0.00	0.00	0.00
WBGene00018651	F49F1.11.1	711.00	566.85	2.00	0.15	0.17
WBGene00018652	F49F1.12.1	652.00	507.85	3.00	0.25	0.29
WBGene00018653	F49H12.2.1	510.00	365.86	5.00	0.57	0.67
WBGene00018654	F49H12.3.1	503.00	358.86	9.00	1.05	1.23
WBGene00018655	F49H12.4.1	678.00	533.85	1.00	0.08	0.09
WBGene00018656	F49H12.5.1	996.00	851.85	290.00	14.29	16.71
WBGene00018657	F49H12.6a.1,F49H12.6b.1,F49H12.6b.2	2311.83	2167.67	1773.00	34.33	40.15
WBGene00018658	F52C6.1	696.00	551.85	40.00	3.04	3.56
WBGene00018659	F52C6.2.1	780.00	635.85	706.13	46.62	54.52
WBGene00018660	F52C6.3.1	863.00	718.85	179.87	10.50	12.28
WBGene00018661	F52C6.4.1,F52C6.4.2,F52C6.4.3	766.83	622.68	80.00	5.39	6.31
WBGene00018662	F52C6.5	1294.00	1149.85	0.00	0.00	0.00
WBGene00018663	F52C6.6.1	344.00	200.18	3.00	0.63	0.74
WBGene00018664	F52C6.7	924.00	779.85	41.00	2.21	2.58
WBGene00018665	F52C6.8.1	1016.00	871.85	195.44	9.41	11.01
WBGene00018666	F52C6.9	924.00	779.85	130.00	7.00	8.18
WBGene00018667	F52C6.10.1	1048.00	903.85	197.00	9.15	10.70
WBGene00018668	F52C6.11.1	1120.00	975.85	544.00	23.40	27.37
WBGene00018669	F52C6.12	735.00	590.85	55.02	3.91	4.57
WBGene00018670	F52C6.13	216.00	77.91	9.00	4.85	5.67
WBGene00018671	F52C6.14	2496.00	2351.85	1.00	0.02	0.02
WBGene00018672	F52C9.1.1	4234.00	4089.85	1175.00	12.06	14.10
WBGene00018674	F52C9.3.1	1440.00	1295.85	1156.00	37.45	43.80
WBGene00018675	F52C9.5.1	2054.00	1909.85	4.00	0.09	0.10
WBGene00018678	F52C12.1a.1,F52C12.1b.1,F52C12.1c.1	869.77	733.24	1160.00	66.41	77.67
WBGene00018679	F52C12.2.1	999.00	854.85	828.00	40.66	47.55
WBGene00018680	F52C12.3.1	1231.00	1086.85	334.00	12.90	15.09
WBGene00018681	F52C12.4a.1,F52C12.4b.1,F52C12.4c.1,F52C12.4d.1,F52C12.4e.1,F52C12.4f.1,F52C12.4g.1,F52C12.4h.1	5068.72	4924.56	1463.00	12.47	14.58
WBGene00018682	F52D1.1.1	2831.00	2686.85	447.00	6.98	8.17
WBGene00018683	F52D1.2a.1,F52D1.2a.2,F52D1.2b.1,F52D1.2c.1,F52D1.2d.1,F52D1.2e	561.00	416.85	11.00	1.11	1.30
WBGene00018684	F52D2.1.1	1011.00	866.85	1.50	0.07	0.08
WBGene00018687	F52D2.5.1,F52D2.5.2	620.00	475.85	1.00	0.09	0.10
WBGene00018688	F52D2.6.1	557.00	412.85	15.00	1.53	1.78
WBGene00018689	F52D2.7.1	1635.00	1490.85	293.00	8.25	9.65
WBGene00018690	F52D2.8	1106.00	961.85	18.00	0.79	0.92
WBGene00018691	F52D2.10	509.00	364.86	0.00	0.00	0.00
WBGene00018692	F52E1.2.1	762.00	617.85	42.00	2.85	3.34
WBGene00018693	F52E1.3.1	699.00	554.85	0.00	0.00	0.00
WBGene00018694	F52E1.5.1	841.00	696.85	20.00	1.20	1.41
WBGene00018696	F52E1.8.1	1294.00	1149.85	21.00	0.77	0.90
WBGene00018697	F52E1.9a.1,F52E1.9a.2,F52E1.9b.1	976.25	832.10	39.00	1.97	2.30
WBGene00018698	F52E1.10.1	1474.00	1329.85	2581.00	81.47	95.28
WBGene00018699	F52E1.12	2124.00	1979.85	4.00	0.08	0.10
WBGene00018700	F52E1.13a.1,F52E1.13b.1,F52E1.13c.1,F52E1.13d.1,F52E1.13e.1,F52E1.13f.1,F52E1.13g.1	2294.32	2150.16	7173.00	140.03	163.78
WBGene00018701	F52E4.1a.1,F52E4.1b.1	1847.00	1702.85	4529.00	111.64	130.57
WBGene00018702	F52E4.5.1	1158.00	1013.85	192.00	7.95	9.30
WBGene00018703	F52E4.7.1	2805.00	2660.85	575.00	9.07	10.61
WBGene00018704	F52E4.8.1	1378.00	1233.85	260.00	8.85	10.35
WBGene00018706	F52F10.2.1	1900.00	1755.85	2.00	0.05	0.06
WBGene00018707	F52F10.3.1	2305.00	2160.85	74.00	1.44	1.68
WBGene00018708	F52F10.4a.1,F52F10.4b.1	2089.04	1944.88	27.00	0.58	0.68
WBGene00018709	F52F10.5a,F52F10.5b.1	869.00	724.85	0.00	0.00	0.00
WBGene00018710	F52G3.1.1	3958.00	3813.85	458.00	5.04	5.90
WBGene00018711	F52G3.3	2637.00	2492.85	11.00	0.19	0.22
WBGene00018712	F52G3.4	3298.00	3153.85	10.00	0.13	0.16
WBGene00018713	F52G3.5.1	1267.00	1122.85	17.00	0.64	0.74
WBGene00018714	F52H2.1.1	2091.00	1946.85	100.00	2.16	2.52
WBGene00018715	F52H2.3.1	553.00	408.85	19.00	1.95	2.28
WBGene00018716	F52H2.4.1,F52H2.4.2	1965.00	1820.85	37.00	0.85	1.00
WBGene00018717	F52H2.5.1,F52H2.5.2	1018.68	874.53	169.56	8.14	9.52
WBGene00018718	F52H2.6a.1,F52H2.6b.1	1968.02	1823.87	481.44	11.08	12.96
WBGene00018719	F52H2.7.1	2454.00	2309.85	176.00	3.20	3.74
WBGene00018720	F53A3.1.1	621.00	476.85	18.00	1.58	1.85
WBGene00018721	F53A3.2.1	1829.00	1684.85	2128.00	53.02	62.01
WBGene00018723	F53A3.7.1	382.00	237.99	159.00	28.04	32.80
WBGene00018724	F53A9.1.1	234.00	93.98	52.00	23.23	27.16
WBGene00018725	F53A9.2.1	252.00	110.63	64.00	24.28	28.40
WBGene00018726	F53A9.3.1	545.00	400.85	0.00	0.00	0.00
WBGene00018727	F53A9.4.1	1325.00	1180.85	3.00	0.11	0.12
WBGene00018728	F53A9.5.1	1305.00	1160.85	9.00	0.33	0.38
WBGene00018729	F53A9.6.1	261.00	119.13	89.00	31.36	36.68
WBGene00018730	F53A9.7.1	258.00	116.29	52.00	18.77	21.95
WBGene00018731	F53A9.8.1	264.00	121.98	116.00	39.92	46.69
WBGene00018732	F53A9.9.1	444.00	299.88	23.00	3.22	3.77
WBGene00018734	F53A10.2a.1,F53A10.2b.1,F53A10.2b.2,F53A10.2b.3,F53A10.2b.4,F53A10.2b.5,F53A10.2c.1,F53A10.2d.1,F53A10.2e.1,F53A10.2f.1	2593.72	2449.56	258.00	4.42	5.17
WBGene00018735	F53B1.2.1	1736.00	1591.85	502.00	13.24	15.48
WBGene00018736	F53B1.3.1	849.00	704.85	0.00	0.00	0.00
WBGene00018738	F53B1.6.1	1678.00	1533.85	39.00	1.07	1.25
WBGene00018739	F53B1.8a.1,F53B1.8b.1	3156.00	3011.85	371.00	5.17	6.05
WBGene00018740	F53B3.1.1,F53B3.1.2	1907.93	1763.78	741.00	17.63	20.63
WBGene00018741	F53B3.2.1	2049.00	1904.85	2.00	0.04	0.05
WBGene00018742	F53B3.3.1	2305.00	2160.85	11.00	0.21	0.25
WBGene00018743	F53B3.5.1	1532.00	1387.85	226.00	6.84	7.99
WBGene00018744	F53B3.6.1	1399.00	1254.85	103.00	3.45	4.03
WBGene00018745	F53C3.1.1	1032.00	887.85	19.00	0.90	1.05
WBGene00018746	F53C3.2.1	1239.00	1094.85	77.00	2.95	3.45
WBGene00018747	F53C3.3.1	1047.00	902.85	1.00	0.05	0.05
WBGene00018748	F53C3.4.1	942.00	797.85	13.00	0.68	0.80
WBGene00018749	F53C3.5	682.00	537.85	11.31	0.88	1.03
WBGene00018750	F53C3.6a.1,F53C3.6b	1897.00	1752.85	15.69	0.38	0.44
WBGene00018751	F53C3.7.1	1098.00	953.85	0.00	0.00	0.00
WBGene00018752	F53C3.8.1	828.00	683.85	1.00	0.06	0.07
WBGene00018754	F53C3.11.1	1683.00	1538.85	37.00	1.01	1.18
WBGene00018755	F53C3.12.1	1652.00	1507.85	207.00	5.76	6.74
WBGene00018756	F53C3.13a.1,F53C3.13b.1,F53C3.13c.1,F53C3.13d.1,F53C3.13d.2,F53C3.13e.1,F53C3.13f.1	1555.00	1410.84	1330.00	39.57	46.28
WBGene00018757	F53E2.1a.1,F53E2.1b.1	1353.78	1209.62	443.00	15.37	17.98
WBGene00018758	F53E10.1.1,F53E10.1.2	1158.98	1014.83	140.00	5.79	6.77
WBGene00018759	F53E10.3	63.00	0.00	0.00	0.00	0.00
WBGene00018760	F53E10.4a.1,F53E10.4b.1,F53E10.4c.1	677.06	532.91	72.00	5.67	6.63
WBGene00018761	F53E10.5.1	1383.00	1238.85	4.00	0.14	0.16
WBGene00018762	F53E10.6.1	669.00	524.85	443.00	35.43	41.44
WBGene00018763	F53F10.1.1	831.00	686.85	36.00	2.20	2.57
WBGene00018764	F53F10.2a.1,F53F10.2a.2,F53F10.2a.3,F53F10.2a.4,F53F10.2a.5,F53F10.2b,F53F10.2c.1,F53F10.2c.2,F53F10.2d.1,F53F10.2f.1	1908.22	1764.29	3669.00	87.29	102.09
WBGene00018765	F53F10.3.1	509.00	364.86	1032.00	118.73	138.86
WBGene00018766	F53G2.1.1	2255.00	2110.85	16.00	0.32	0.37
WBGene00018767	F53G2.2.1	612.00	467.85	10.00	0.90	1.05
WBGene00018768	F53G2.3.1	384.00	239.98	3.00	0.52	0.61
WBGene00018769	F53G2.7.1	1614.00	1469.85	811.60	23.18	27.11
WBGene00018771	F53G12.3.1	4512.00	4367.85	5.24	0.05	0.06
WBGene00018772	F53G12.4.1	1070.00	925.85	25.00	1.13	1.33
WBGene00018773	F53G12.8.1	561.00	416.85	29.00	2.92	3.42
WBGene00018774	F53G12.9a.1,F53G12.9b.1	562.68	420.58	18.00	1.80	2.10
WBGene00018776	F53H1.1a.1,F53H1.1b.1,F53H1.1c.1,F53H1.1d.1,F53H1.1e.1	2540.12	2395.96	2469.81	43.27	50.61
WBGene00018777	F53H1.3a.1,F53H1.3b.1	1627.61	1483.46	815.00	23.06	26.97
WBGene00018778	F53H1.4a.1,F53H1.4b.1	4433.67	4289.52	2747.86	26.89	31.45
WBGene00018779	F53H8.3.1	1644.00	1499.85	160.00	4.48	5.24
WBGene00018781	F54A3.2.1	2668.00	2523.85	443.19	7.37	8.62
WBGene00018782	F54A3.3.1	2602.00	2457.85	6254.00	106.81	124.92
WBGene00018783	F54A3.4.1	2084.00	1939.85	34.00	0.74	0.86
WBGene00018784	F54A3.5.1	446.00	301.88	734.00	102.06	119.37
WBGene00018785	F54A3.6a.1,F54A3.6b.1,F54A3.6b.2	1661.18	1517.03	850.00	23.52	27.51
WBGene00018786	F54A5.1.1	1673.00	1528.85	37.00	1.02	1.19
WBGene00018787	F54A5.2a.1,F54A5.2b.1,F54A5.2b.2,F54A5.2b.3	890.31	746.16	30.68	1.73	2.02
WBGene00018788	F54A5.3a.1,F54A5.3b.1,F54A5.3b.2,F54A5.3b.3,F54A5.3c,F54A5.3d,F54A5.3e,F54A5.3f,F54A5.3g	1441.82	1297.67	118.32	3.83	4.48
WBGene00018789	F54C1.1.1	2019.00	1874.85	32.00	0.72	0.84
WBGene00018791	F54C1.6.1	843.00	698.85	1.00	0.06	0.07
WBGene00018792	F54C1.8.1	726.00	581.85	8.00	0.58	0.67
WBGene00018793	F54C4.1.1	666.00	521.85	803.00	64.59	75.54
WBGene00018794	F54C4.3.1	4390.00	4245.85	705.00	6.97	8.15
WBGene00018795	F54C4.4.1	585.00	440.85	186.00	17.71	20.71
WBGene00018797	F54D7.2.1	1448.00	1303.85	2303.00	74.14	86.71
WBGene00018798	F54D7.3a.1,F54D7.3b.1	1545.00	1400.85	11.00	0.33	0.39
WBGene00018802	F54D8.6.1	2597.00	2452.85	1939.00	33.18	38.81
WBGene00018803	F54D10.2.1	1666.00	1521.85	102.68	2.83	3.31
WBGene00018804	F54D10.3.1	1039.00	894.85	60.00	2.81	3.29
WBGene00018805	F54D10.4.1	1205.00	1060.85	94.00	3.72	4.35
WBGene00018806	F54D10.5.1	856.00	711.85	925.00	54.54	63.79
WBGene00018807	F54D10.6	788.00	643.85	67.00	4.37	5.11
WBGene00018808	F54D10.7.1	887.00	742.85	590.00	33.34	38.99
WBGene00018809	F54D10.8.1	1453.00	1308.85	12.00	0.38	0.45
WBGene00018810	F54D10.9.1	1536.00	1391.85	0.00	0.00	0.00
WBGene00018811	F54D11.1.1	1574.00	1429.85	10201.00	299.47	350.25
WBGene00018812	F54D11.2.1,F54D11.2.2	4456.48	4312.33	1443.00	14.05	16.43
WBGene00018813	F54D11.3	1352.00	1207.85	331.00	11.50	13.45
WBGene00018814	F54D11.4.1	729.00	584.85	454.00	32.58	38.11
WBGene00018815	F54D12.1.1	813.00	668.85	0.00	0.00	0.00
WBGene00018816	F54D12.2.1	982.00	837.85	0.00	0.00	0.00
WBGene00018819	F54D12.6a.1,F54D12.6b.1	2744.45	2600.30	441.00	7.12	8.33
WBGene00018820	F54D12.7.1	867.00	722.85	0.00	0.00	0.00
WBGene00018821	F54D12.8a.1,F54D12.8b.1	1393.00	1248.85	7.00	0.24	0.28
WBGene00018822	F54D12.9.1	489.00	344.86	15.00	1.83	2.14
WBGene00018823	F54E2.1.1	1332.00	1187.85	2815.00	99.48	116.34
WBGene00018824	F54E2.2.1	662.00	517.85	0.00	0.00	0.00
WBGene00018825	F54E2.5.1	1248.00	1103.85	0.00	0.00	0.00
WBGene00018826	F54E2.6.1	984.00	839.85	0.00	0.00	0.00
WBGene00018827	F54E7.1a.1,F54E7.1b.1	1171.54	1027.38	842.00	34.40	40.23
WBGene00018828	F54E7.5.1	1211.00	1066.85	37.00	1.46	1.70
WBGene00018829	F54E7.6.1	870.00	725.85	0.00	0.00	0.00
WBGene00018830	F54E7.8.1	899.00	754.85	324.00	18.02	21.07
WBGene00018831	F54E7.9.1	653.00	508.85	452.00	37.29	43.61
WBGene00018833	F54F2.5.1	1936.00	1791.85	1658.00	38.84	45.43
WBGene00018834	F54F2.6.1	216.00	77.91	0.00	0.00	0.00
WBGene00018835	F54F2.7.1	607.00	462.85	180.00	16.32	19.09
WBGene00018836	F54F2.9.1	1375.00	1230.85	1068.00	36.42	42.60
WBGene00018837	F54G2.1a.1,F54G2.1d.1,F54G2.1e.1,F54G2.1f.1,F54G2.1g.1	4113.75	3969.59	344.00	3.64	4.25
WBGene00018838	F54G2.2	3137.00	2992.85	24.00	0.34	0.39
WBGene00018839	F54H5.2a.1,F54H5.2b.1,F54H5.2c.1	649.45	505.38	10.00	0.83	0.97
WBGene00018840	F54H5.3.1	913.00	768.85	19.00	1.04	1.21
WBGene00018841	F54H5.5.1	941.00	796.85	18.00	0.95	1.11
WBGene00018842	F54H12.2.1	1260.00	1115.85	4.00	0.15	0.18
WBGene00018844	F54H12.4.1	1146.00	1001.85	0.00	0.00	0.00
WBGene00018845	F54H12.5.1	1235.00	1090.85	289.00	11.12	13.01
WBGene00018846	F54H12.6.1	840.00	695.85	15800.65	953.15	1114.77
WBGene00018847	F55A3.1.1	3634.00	3489.85	3503.00	42.13	49.28
WBGene00018848	F55A3.2.1,F55A3.2.2	2548.92	2404.77	1035.00	18.07	21.13
WBGene00018849	F55A3.3.1	3351.00	3206.85	10168.10	133.09	155.66
WBGene00018850	F55A3.5.1	438.00	293.89	145.00	20.71	24.22
WBGene00018851	F55A3.6.1	304.00	160.70	113.00	29.52	34.52
WBGene00018852	F55A3.7	1732.00	1587.85	1589.90	42.03	49.16
WBGene00018853	F55A4.1.1	813.00	668.85	348.00	21.84	25.54
WBGene00018854	F55A4.2.1	1807.00	1662.85	44.00	1.11	1.30
WBGene00018855	F55A4.3.1	1406.00	1261.85	3.28	0.11	0.13
WBGene00018856	F55A4.4	579.00	434.85	19.72	1.90	2.23
WBGene00018857	F55A4.5.1	2687.00	2542.85	477.00	7.87	9.21
WBGene00018859	F55A4.7.1	565.00	420.85	6.00	0.60	0.70
WBGene00018860	F55A4.8a.1,F55A4.8b.1,F55A4.8c.1,F55A4.8d.1	1785.55	1641.62	280.00	7.16	8.37
WBGene00018861	F55A4.10.1	2013.00	1868.85	14.00	0.31	0.37
WBGene00018862	F55A12.1	3802.00	3657.85	7923.36	90.92	106.34
WBGene00018863	F55A12.2a.1,F55A12.2b.1,F55A12.2b.2,F55A12.2b.3,F55A12.2c.1,F55A12.2d.1	989.34	845.19	505.00	25.08	29.33
WBGene00018864	F55A12.5.1	2696.00	2551.85	3257.00	53.57	62.66
WBGene00018865	F55A12.6.1	716.00	571.85	3.00	0.22	0.26
WBGene00018866	F55A12.8.1	3274.00	3129.85	3447.00	46.23	54.07
WBGene00018867	F55A12.10.1,F55A12.10.2	738.94	594.79	525.00	37.05	43.33
WBGene00018868	F55C7.2.1	267.00	124.84	0.00	0.00	0.00
WBGene00018869	F55C12.1a.1,F55C12.1a.2,F55C12.1a.3,F55C12.1b.1,F55C12.1c.1,F55C12.1d.1,F55C12.1e	1473.76	1329.61	426.00	13.45	15.73
WBGene00018870	F55C12.2.1	574.00	429.85	0.00	0.00	0.00
WBGene00018871	F55C12.4.1	894.00	749.85	26.00	1.46	1.70
WBGene00018872	F55C12.5a.1,F55C12.5b.1,F55C12.5c.1	3174.83	3030.68	3974.00	55.04	64.37
WBGene00018873	F55C12.6.1	1288.00	1143.85	14.00	0.51	0.60
WBGene00018874	F55C12.7.1,F55C12.7.2,F55C12.7.3,F55C12.7.4	433.37	289.33	141.00	20.46	23.93
WBGene00018875	F55D1.1.1	276.00	133.47	0.00	0.00	0.00
WBGene00018877	F55D10.1.1	2972.00	2827.85	1035.00	15.36	17.97
WBGene00018878	F55D10.3.1	2434.00	2289.85	3159.00	57.91	67.73
WBGene00018879	F55D10.4.1	1282.00	1137.85	18.00	0.66	0.78
WBGene00018880	F55D10.5.1,F55D10.5.2	1763.00	1618.85	19.00	0.49	0.58
WBGene00018881	F55E10.1.1	312.00	168.56	0.00	0.00	0.00
WBGene00018882	F55E10.2.1	294.00	150.93	0.00	0.00	0.00
WBGene00018883	F55E10.4.1	342.00	198.20	0.00	0.00	0.00
WBGene00018884	F55E10.5	475.00	330.86	0.00	0.00	0.00
WBGene00018885	F55E10.6.1	1121.00	976.85	275.00	11.82	13.82
WBGene00018886	F55E10.7.1	2211.00	2066.85	89.00	1.81	2.11
WBGene00018888	F55F1.2.1	396.00	251.95	0.00	0.00	0.00
WBGene00018890	F55F8.2a.1,F55F8.2b	2350.11	2205.95	2772.00	52.75	61.69
WBGene00018891	F55F8.3.1	3012.00	2867.85	2554.00	37.38	43.72
WBGene00018892	F55F8.4.1,F55F8.4.2	1802.91	1658.76	2540.00	64.28	75.17
WBGene00018893	F55F8.5.1	1444.00	1299.85	2040.00	65.88	77.05
WBGene00018894	F55F8.6.1	748.00	603.85	920.00	63.95	74.80
WBGene00018895	F55F8.7.1	1589.00	1444.85	29.00	0.84	0.99
WBGene00018896	F55F8.8.1	1672.00	1527.85	9.00	0.25	0.29
WBGene00018897	F55F8.9a.1,F55F8.9b.1	1856.87	1712.72	1946.00	47.69	55.78
WBGene00018898	F55F10.1a.1,F55F10.1b.1	13382.00	13237.85	6561.00	20.80	24.33
WBGene00018899	F55G1.1.1	1110.00	965.85	16.00	0.70	0.81
WBGene00018900	F55G1.4.1	6151.00	6006.85	17390.00	121.52	142.13
WBGene00018901	F55G1.5.1	1041.00	896.85	378.00	17.69	20.69
WBGene00018902	F55G1.6.1	1251.00	1106.85	1675.00	63.52	74.29
WBGene00018903	F55G1.7a.1,F55G1.7b.1,F55G1.7c.1,F55G1.7c.2,F55G1.7d.1	1150.78	1006.62	174.00	7.26	8.49
WBGene00018904	F55G1.9.1	1009.00	864.85	753.00	36.55	42.74
WBGene00018906	F55G1.13.1	2761.00	2616.85	13.00	0.21	0.24
WBGene00018907	F55G1.15.1	2096.00	1951.85	93.00	2.00	2.34
WBGene00018908	F56A3.1.1	2483.00	2338.85	1086.00	19.49	22.80
WBGene00018909	F56A3.2.1	1428.00	1283.85	2150.00	70.29	82.21
WBGene00018910	F56A4.2.1	891.00	746.85	1724.00	96.90	113.33
WBGene00018911	F56A4.3a.1,F56A4.3b.1	407.00	262.93	0.00	0.00	0.00
WBGene00018912	F56A4.4.1	384.00	239.98	0.50	0.09	0.10
WBGene00018913	F56A4.5.1	1257.00	1112.85	0.00	0.00	0.00
WBGene00018914	F56A4.6	2585.00	2440.85	0.00	0.00	0.00
WBGene00018915	F56A4.7.1	1023.00	878.85	0.00	0.00	0.00
WBGene00018917	F56A4.9a.1,F56A4.9b.1,F56A4.9c,F56A4.9d,F56A4.9e,F56A4.9f	1077.00	932.85	1.47	0.07	0.08
WBGene00018918	F56A4.10a.1,F56A4.10b.1	878.40	737.69	30.75	1.75	2.05
WBGene00018919	F56A4.11	2082.00	1937.85	0.50	0.01	0.01
WBGene00018920	F56A4.12a.1,F56A4.12b.1,F56A4.12c	768.86	625.98	36.50	2.45	2.86
WBGene00018921	F56A6.1a.1,F56A6.1b.1	2887.34	2743.18	389.18	5.96	6.96
WBGene00018923	F56A6.4a.1,F56A6.4b.1,F56A6.4c.1,F56A6.4d.1	1437.00	1292.85	378.00	12.27	14.35
WBGene00018924	F56A11.4a.1,F56A11.4b.1	1122.00	977.85	9.00	0.39	0.45
WBGene00018925	F56A11.5a.1,F56A11.5b.1	1141.17	997.02	1534.00	64.58	75.53
WBGene00018926	F56A11.6.1	1425.00	1280.85	25.00	0.82	0.96
